date,site_section,device,country,ad_unit,ad_requests,matched_requests,impressions,clicks,estimated_revenue
2026-03-16,technology,desktop,US,video_preroll,896,851,733,12,1.71
2026-03-16,technology,mobile,AR,in_article,2105,2007,1692,8,1.34
2026-03-16,technology,mobile,AR,sidebar_rectangle,1171,1099,1040,15,1.81
2026-03-16,technology,mobile,AR,top_banner,2287,2136,1996,49,6.7
2026-03-16,technology,mobile,AR,video_preroll,698,654,588,3,2.07
2026-03-16,technology,mobile,BR,in_article,5876,4973,4032,22,6.65
2026-03-16,technology,mobile,BR,sidebar_rectangle,3891,3307,3024,70,5.43
2026-03-16,technology,mobile,BR,top_banner,7811,6977,6582,159,26.62
2026-03-16,technology,mobile,BR,video_preroll,2029,1666,1450,17,4.53
2026-03-16,technology,mobile,MX,in_article,2397,2024,1758,21,5.84
2026-03-16,technology,mobile,MX,sidebar_rectangle,1833,1768,1499,38,4.97
2026-03-16,technology,mobile,MX,top_banner,2763,2600,2471,59,2.87
2026-03-16,technology,mobile,MX,video_preroll,896,830,682,1,5.08
2026-03-16,technology,mobile,US,in_article,3847,3261,3171,28,8.56
2026-03-16,technology,mobile,US,sidebar_rectangle,2665,2322,1927,41,7.28
2026-03-16,technology,mobile,US,top_banner,4612,4455,3912,77,4.11
2026-03-16,technology,mobile,US,video_preroll,1346,1071,1000,7,9.92
2026-03-16,technology,tablet,AR,in_article,615,593,484,8,0.85
2026-03-16,technology,tablet,AR,sidebar_rectangle,399,372,322,4,1.07
2026-03-16,technology,tablet,AR,top_banner,721,600,499,3,1.73
2026-03-16,technology,tablet,AR,video_preroll,179,160,147,1,0.8
2026-03-16,technology,tablet,BR,in_article,1604,1367,1110,13,2.01
2026-03-16,technology,tablet,BR,sidebar_rectangle,1208,982,803,5,1.48
2026-03-16,technology,tablet,BR,top_banner,1898,1539,1399,8,5.9
2026-03-16,technology,tablet,BR,video_preroll,514,438,407,4,1.66
2026-03-16,technology,tablet,MX,in_article,755,618,475,11,0.35
2026-03-16,technology,tablet,MX,sidebar_rectangle,418,353,268,7,0.75
2026-03-16,technology,tablet,MX,top_banner,818,702,571,6,1.04
2026-03-16,technology,tablet,MX,video_preroll,260,224,187,2,0.71
2026-03-16,technology,tablet,US,in_article,995,840,819,24,2.05
2026-03-16,technology,tablet,US,sidebar_rectangle,657,613,492,12,0.85
2026-03-16,technology,tablet,US,top_banner,1182,927,880,15,2.61
2026-03-16,technology,tablet,US,video_preroll,340,297,274,4,2.17
2026-03-17,home,desktop,AR,in_article,2377,2267,1886,44,1.85
2026-03-17,home,desktop,AR,sidebar_rectangle,1638,1560,1376,19,4.83
2026-03-17,home,desktop,AR,top_banner,2815,2496,1980,23,7.67
2026-03-17,home,desktop,AR,video_preroll,732,587,532,7,3.21
2026-03-17,home,desktop,BR,in_article,7056,6293,5971,126,8.09
2026-03-17,home,desktop,BR,sidebar_rectangle,4552,3737,2975,94,4.22
2026-03-17,home,desktop,BR,top_banner,9625,8457,7375,160,20.19
2026-03-17,home,desktop,BR,video_preroll,2331,2067,1947,7,8.46
2026-03-17,home,desktop,MX,in_article,3127,2742,2465,26,9.9
2026-03-17,home,desktop,MX,sidebar_rectangle,2129,1951,1531,33,3.03
2026-03-17,home,desktop,MX,top_banner,4205,3963,3375,55,11.47
2026-03-17,home,desktop,MX,video_preroll,967,879,822,7,5.61
2026-03-17,home,desktop,US,in_article,4524,4253,4079,122,21.14
2026-03-17,home,desktop,US,sidebar_rectangle,2926,2743,2398,27,7.58
2026-03-17,home,desktop,US,top_banner,6070,5229,4369,34,27.1
2026-03-17,home,desktop,US,video_preroll,1681,1460,1360,15,6.13
2026-03-17,home,mobile,AR,in_article,3443,2696,2058,37,3.31
2026-03-17,home,mobile,AR,sidebar_rectangle,2595,2415,1889,56,1.43
2026-03-17,home,mobile,AR,top_banner,4356,3481,3122,82,9.05
2026-03-17,home,mobile,AR,video_preroll,1210,1032,935,4,6.77
2026-03-17,home,mobile,BR,in_article,10650,9216,7650,31,5.53
2026-03-17,home,mobile,BR,sidebar_rectangle,5998,4811,3782,78,10.7
2026-03-17,home,mobile,BR,top_banner,14795,11870,9867,151,33.98
2026-03-17,home,mobile,BR,video_preroll,3839,3427,2714,25,20.58
2026-03-17,home,mobile,MX,in_article,4481,4278,3581,98,8.49
2026-03-17,home,mobile,MX,sidebar_rectangle,2683,2553,2187,54,4.76
2026-03-17,home,mobile,MX,top_banner,5057,4717,4448,30,6.62
2026-03-17,home,mobile,MX,video_preroll,1751,1383,1114,17,4.0
2026-03-17,home,mobile,US,in_article,7041,6060,4633,88,22.15
2026-03-17,home,mobile,US,sidebar_rectangle,4253,4067,3897,30,5.66
2026-03-17,home,mobile,US,top_banner,8813,6931,5797,132,13.11
2026-03-17,home,mobile,US,video_preroll,2449,2193,1956,14,22.23
2026-03-17,home,tablet,AR,in_article,950,863,765,13,2.28
2026-03-17,home,tablet,AR,sidebar_rectangle,782,745,621,6,2.13
2026-03-17,home,tablet,AR,top_banner,1283,1198,1038,26,2.96
2026-03-17,home,tablet,AR,video_preroll,326,315,268,2,0.42
2026-03-17,home,tablet,BR,in_article,3088,2543,2155,54,6.93
2026-03-17,home,tablet,BR,sidebar_rectangle,1690,1528,1266,19,1.23
2026-03-17,home,tablet,BR,top_banner,3776,3233,3139,62,7.79
2026-03-17,home,tablet,BR,video_preroll,1077,866,762,7,1.55
2026-03-17,home,tablet,MX,in_article,1263,1151,1089,29,3.16
2026-03-17,home,tablet,MX,sidebar_rectangle,921,773,715,11,2.35
2026-03-17,home,tablet,MX,top_banner,1608,1353,1238,28,2.3
2026-03-17,home,tablet,MX,video_preroll,482,376,335,4,1.75
2026-03-17,home,tablet,US,in_article,2020,1908,1588,9,4.31
2026-03-17,home,tablet,US,sidebar_rectangle,1321,1197,972,23,4.82
2026-03-17,home,tablet,US,top_banner,2507,2257,1730,53,10.52
2026-03-17,home,tablet,US,video_preroll,758,669,628,8,1.93
2026-03-17,news,desktop,AR,in_article,1823,1741,1676,6,2.42
2026-03-17,news,desktop,AR,sidebar_rectangle,1117,939,726,18,0.55
2026-03-17,news,desktop,AR,top_banner,2065,1803,1633,47,1.71
2026-03-17,news,desktop,AR,video_preroll,700,672,575,11,2.2
2026-03-17,news,desktop,BR,in_article,5253,4737,4602,21,13.37
2026-03-17,news,desktop,BR,sidebar_rectangle,3436,3213,2894,87,8.86
2026-03-17,news,desktop,BR,top_banner,6138,5486,4834,147,14.71
2026-03-17,news,desktop,BR,video_preroll,1868,1638,1570,10,2.68
2026-03-17,news,desktop,MX,in_article,2131,1879,1674,48,4.11
2026-03-17,news,desktop,MX,sidebar_rectangle,1579,1285,1021,30,3.58
2026-03-17,news,desktop,MX,top_banner,3005,2852,2668,47,6.06
2026-03-17,news,desktop,MX,video_preroll,811,762,595,9,3.41
2026-03-17,news,desktop,US,in_article,3241,2818,2443,64,6.26
2026-03-17,news,desktop,US,sidebar_rectangle,2263,1923,1638,32,8.01
2026-03-17,news,desktop,US,top_banner,3825,3348,2579,30,7.3
2026-03-17,news,desktop,US,video_preroll,1262,1048,820,8,5.99
2026-03-17,news,mobile,AR,in_article,2488,2049,1954,41,7.06
2026-03-17,news,mobile,AR,sidebar_rectangle,2034,1724,1509,30,1.52
2026-03-17,news,mobile,AR,top_banner,3307,2668,2138,48,7.41
2026-03-17,news,mobile,AR,video_preroll,911,825,692,8,2.12
2026-03-17,news,mobile,BR,in_article,7394,6094,4715,28,6.16
2026-03-17,news,mobile,BR,sidebar_rectangle,4795,3874,3255,97,5.18
2026-03-17,news,mobile,BR,top_banner,10016,7993,6083,80,10.75
2026-03-17,news,mobile,BR,video_preroll,2649,2400,2083,7,13.07
2026-03-17,news,mobile,MX,in_article,2814,2212,2109,55,7.41
2026-03-17,news,mobile,MX,sidebar_rectangle,2038,1815,1776,16,1.62
2026-03-17,news,mobile,MX,top_banner,3634,2961,2774,28,9.16
2026-03-17,news,mobile,MX,video_preroll,1205,1007,900,8,3.0
2026-03-17,news,mobile,US,in_article,4790,4544,4006,52,4.25
2026-03-17,news,mobile,US,sidebar_rectangle,2997,2636,2474,22,13.75
2026-03-17,news,mobile,US,top_banner,6709,6478,6260,127,30.27
2026-03-17,news,mobile,US,video_preroll,1741,1552,1315,11,8.11
2026-03-17,news,tablet,AR,in_article,768,612,542,15,1.76
2026-03-17,news,tablet,AR,sidebar_rectangle,482,432,404,4,1.18
2026-03-17,news,tablet,AR,top_banner,963,905,802,20,2.71
2026-03-17,news,tablet,AR,video_preroll,306,269,215,2,1.07
2026-03-17,news,tablet,BR,in_article,2017,1581,1235,27,2.96
2026-03-17,news,tablet,BR,sidebar_rectangle,1499,1243,1006,18,0.72
2026-03-17,news,tablet,BR,top_banner,3012,2410,2021,27,7.47
2026-03-17,news,tablet,BR,video_preroll,701,586,500,6,1.27
2026-03-17,news,tablet,MX,in_article,894,866,711,22,0.92
2026-03-17,news,tablet,MX,sidebar_rectangle,569,544,457,4,0.39
2026-03-17,news,tablet,MX,top_banner,1138,1099,1042,18,4.13
2026-03-17,news,tablet,MX,video_preroll,328,277,236,2,1.52
2026-03-17,news,tablet,US,in_article,1523,1345,1197,18,2.18
2026-03-17,news,tablet,US,sidebar_rectangle,928,726,602,12,3.82
2026-03-17,news,tablet,US,top_banner,1753,1594,1516,26,5.19
2026-03-17,news,tablet,US,video_preroll,522,412,339,1,2.98
2026-03-17,sports,desktop,AR,in_article,1723,1379,1232,11,1.46
2026-03-17,sports,desktop,AR,sidebar_rectangle,1018,817,747,11,2.04
2026-03-17,sports,desktop,AR,top_banner,2034,1790,1426,23,1.67
2026-03-17,sports,desktop,AR,video_preroll,521,406,381,4,0.62
2026-03-17,sports,desktop,BR,in_article,3573,3326,3084,24,6.05
2026-03-17,sports,desktop,BR,sidebar_rectangle,3257,2553,2184,65,2.07
2026-03-17,sports,desktop,BR,top_banner,6009,4881,4275,26,8.07
2026-03-17,sports,desktop,BR,video_preroll,1600,1307,1047,6,7.54
2026-03-17,sports,desktop,MX,in_article,1941,1527,1387,35,3.02
2026-03-17,sports,desktop,MX,sidebar_rectangle,1283,1168,975,8,1.19
2026-03-17,sports,desktop,MX,top_banner,2514,2218,2069,59,4.29
2026-03-17,sports,desktop,MX,video_preroll,667,544,471,9,2.87
2026-03-17,sports,desktop,US,in_article,2613,2411,2242,51,3.75
2026-03-17,sports,desktop,US,sidebar_rectangle,1612,1337,1309,19,2.2
2026-03-17,sports,desktop,US,top_banner,3122,2880,2420,68,10.3
2026-03-17,sports,desktop,US,video_preroll,1116,992,839,14,7.27
2026-03-17,sports,mobile,AR,in_article,2272,1821,1745,27,5.77
2026-03-17,sports,mobile,AR,sidebar_rectangle,1599,1547,1374,32,2.14
2026-03-17,sports,mobile,AR,top_banner,2991,2722,2538,14,7.22
2026-03-17,sports,mobile,AR,video_preroll,781,735,622,10,0.93
2026-03-17,sports,mobile,BR,in_article,5886,5179,4159,100,3.74
2026-03-17,sports,mobile,BR,sidebar_rectangle,4347,3434,3009,69,6.5
2026-03-17,sports,mobile,BR,top_banner,7968,7243,6195,176,21.68
2026-03-17,sports,mobile,BR,video_preroll,2176,1748,1444,15,9.77
2026-03-17,sports,mobile,MX,in_article,2345,2069,1608,30,1.36
2026-03-17,sports,mobile,MX,sidebar_rectangle,1691,1474,1282,17,3.7
2026-03-17,sports,mobile,MX,top_banner,3594,2876,2257,34,1.51
2026-03-17,sports,mobile,MX,video_preroll,959,854,714,11,3.52
2026-03-17,sports,mobile,US,in_article,4072,3719,3469,62,14.27
2026-03-17,sports,mobile,US,sidebar_rectangle,2598,2144,2008,48,3.59
2026-03-17,sports,mobile,US,top_banner,5483,5270,4121,50,14.8
2026-03-17,sports,mobile,US,video_preroll,1595,1503,1400,6,4.5
2026-03-17,sports,tablet,AR,in_article,675,614,466,8,1.27
2026-03-17,sports,tablet,AR,sidebar_rectangle,479,404,335,5,1.2
2026-03-17,sports,tablet,AR,top_banner,838,705,624,9,0.77
2026-03-17,sports,tablet,AR,video_preroll,250,242,203,3,0.96
2026-03-17,sports,tablet,BR,in_article,1466,1369,1164,33,2.75
2026-03-17,sports,tablet,BR,sidebar_rectangle,1115,1008,903,3,3.78
2026-03-17,sports,tablet,BR,top_banner,2111,1849,1460,28,3.73
2026-03-17,sports,tablet,BR,video_preroll,713,594,524,8,3.74
2026-03-17,sports,tablet,MX,in_article,712,666,650,14,1.01
2026-03-17,sports,tablet,MX,sidebar_rectangle,568,506,470,9,0.82
2026-03-17,sports,tablet,MX,top_banner,859,672,633,14,2.14
2026-03-17,sports,tablet,MX,video_preroll,243,210,172,3,0.84
2026-03-17,sports,tablet,US,in_article,1316,1186,950,16,4.23
2026-03-17,sports,tablet,US,sidebar_rectangle,849,691,559,15,2.01
2026-03-17,sports,tablet,US,top_banner,1351,1058,962,6,4.57
2026-03-17,sports,tablet,US,video_preroll,393,344,324,3,0.89
2026-03-17,technology,desktop,AR,in_article,1383,1210,1058,31,4.19
2026-03-17,technology,desktop,AR,sidebar_rectangle,874,844,702,7,0.53
2026-03-17,technology,desktop,AR,top_banner,1637,1372,1332,33,2.02
2026-03-17,technology,desktop,AR,video_preroll,480,429,354,4,0.53
2026-03-17,technology,desktop,BR,in_article,3469,3126,3054,88,9.36
2026-03-17,technology,desktop,BR,sidebar_rectangle,2344,1880,1635,30,5.67
2026-03-17,technology,desktop,BR,top_banner,4128,3501,2782,39,9.97
2026-03-17,technology,desktop,BR,video_preroll,1295,1036,946,10,6.27
2026-03-17,technology,desktop,MX,in_article,1489,1397,1350,23,1.54
2026-03-17,technology,desktop,MX,sidebar_rectangle,1137,1046,880,21,2.25
2026-03-17,technology,desktop,MX,top_banner,1813,1635,1445,43,3.68
2026-03-17,technology,desktop,MX,video_preroll,562,505,427,7,0.51
2026-03-17,technology,desktop,US,in_article,2284,1915,1834,19,8.99
2026-03-17,technology,desktop,US,sidebar_rectangle,1595,1472,1191,24,4.95
2026-03-17,technology,desktop,US,top_banner,2730,2568,2238,57,11.26
2026-03-17,technology,desktop,US,video_preroll,864,754,718,10,8.46
2026-03-17,technology,mobile,AR,in_article,1969,1734,1412,36,5.32
2026-03-17,technology,mobile,AR,sidebar_rectangle,1361,1074,981,23,3.97
2026-03-17,technology,mobile,AR,top_banner,2347,1947,1778,27,6.54
2026-03-17,technology,mobile,AR,video_preroll,653,606,552,10,3.13
2026-03-17,technology,mobile,BR,in_article,4848,4699,3733,15,8.3
2026-03-17,technology,mobile,BR,sidebar_rectangle,3914,3107,2616,53,3.7
2026-03-17,technology,mobile,BR,top_banner,6663,6321,5515,98,22.3
2026-03-17,technology,mobile,BR,video_preroll,1981,1631,1541,13,7.78
2026-03-17,technology,mobile,MX,in_article,2133,1860,1453,8,4.49
2026-03-17,technology,mobile,MX,sidebar_rectangle,1450,1315,1084,13,1.52
2026-03-17,technology,mobile,MX,top_banner,2866,2689,2164,15,4.23
2026-03-17,technology,mobile,MX,video_preroll,849,664,523,9,1.08
2026-03-17,technology,mobile,US,in_article,3181,2912,2330,41,8.44
2026-03-17,technology,mobile,US,sidebar_rectangle,1996,1568,1285,6,4.27
2026-03-17,technology,mobile,US,top_banner,4405,3684,3155,87,12.83
2026-03-17,technology,mobile,US,video_preroll,1001,905,700,3,5.92
2026-03-17,technology,tablet,AR,in_article,415,327,259,3,0.41
2026-03-17,technology,tablet,AR,sidebar_rectangle,341,291,277,6,1.09
2026-03-17,technology,tablet,AR,top_banner,752,625,493,2,1.83
2026-03-17,technology,tablet,AR,video_preroll,191,182,177,1,0.45
2026-03-17,technology,tablet,BR,in_article,1322,1253,1215,6,3.76
2026-03-17,technology,tablet,BR,sidebar_rectangle,929,796,714,17,2.62
2026-03-17,technology,tablet,BR,top_banner,1551,1430,1119,26,3.8
2026-03-17,technology,tablet,BR,video_preroll,492,456,406,1,0.53
2026-03-17,technology,tablet,MX,in_article,703,578,462,1,0.34
2026-03-17,technology,tablet,MX,sidebar_rectangle,409,361,320,5,0.74
2026-03-17,technology,tablet,MX,top_banner,821,730,559,2,0.52
2026-03-17,technology,tablet,MX,video_preroll,217,181,147,2,0.83
2026-03-17,technology,tablet,US,in_article,1010,862,693,2,1.94
2026-03-17,technology,tablet,US,sidebar_rectangle,638,610,494,9,2.06
2026-03-17,technology,tablet,US,top_banner,1152,1055,827,13,2.02
2026-03-17,technology,tablet,US,video_preroll,345,290,226,4,2.57
2026-03-18,home,desktop,AR,in_article,2353,1915,1695,49,3.42
2026-03-18,home,desktop,AR,sidebar_rectangle,1688,1543,1274,8,4.57
2026-03-18,home,desktop,AR,top_banner,3171,3044,2977,79,2.52
2026-03-18,home,desktop,AR,video_preroll,780,619,484,9,1.33
2026-03-18,home,desktop,BR,in_article,5866,5080,4321,102,9.34
2026-03-18,home,desktop,BR,sidebar_rectangle,5159,4859,4147,92,16.58
2026-03-18,home,desktop,BR,top_banner,9454,7919,6560,81,7.36
2026-03-18,home,desktop,BR,video_preroll,2481,2189,1926,34,12.53
2026-03-18,home,desktop,MX,in_article,3174,2497,2370,60,7.02
2026-03-18,home,desktop,MX,sidebar_rectangle,1469,1206,973,4,1.17
2026-03-18,home,desktop,MX,top_banner,3835,3268,3185,42,12.48
2026-03-18,home,desktop,MX,video_preroll,1001,883,696,8,2.0
2026-03-18,home,desktop,US,in_article,5099,4479,3658,84,13.41
2026-03-18,home,desktop,US,sidebar_rectangle,3351,2828,2682,75,14.86
2026-03-18,home,desktop,US,top_banner,6290,5654,5373,142,9.15
2026-03-18,home,desktop,US,video_preroll,1706,1639,1422,6,14.01
2026-03-18,home,mobile,AR,in_article,3614,3288,2814,49,5.77
2026-03-18,home,mobile,AR,sidebar_rectangle,2581,2326,2167,10,8.06
2026-03-18,home,mobile,AR,top_banner,4759,4506,4046,84,16.48
2026-03-18,home,mobile,AR,video_preroll,1356,1247,958,18,5.22
2026-03-18,home,mobile,BR,in_article,9944,8943,7653,63,18.9
2026-03-18,home,mobile,BR,sidebar_rectangle,6886,6162,5103,55,11.42
2026-03-18,home,mobile,BR,top_banner,14247,12812,11656,75,42.03
2026-03-18,home,mobile,BR,video_preroll,3458,2938,2855,7,20.23
2026-03-18,home,mobile,MX,in_article,4761,3894,3812,16,5.63
2026-03-18,home,mobile,MX,sidebar_rectangle,3086,2865,2542,70,10.46
2026-03-18,home,mobile,MX,top_banner,6017,5622,5275,54,4.14
2026-03-18,home,mobile,MX,video_preroll,1774,1461,1140,20,3.14
2026-03-18,home,mobile,US,in_article,6309,5410,5044,42,27.43
2026-03-18,home,mobile,US,sidebar_rectangle,4561,4300,3967,88,15.53
2026-03-18,home,mobile,US,top_banner,8676,7124,6975,170,32.11
2026-03-18,home,mobile,US,video_preroll,2349,2218,2001,21,19.4
2026-03-18,home,tablet,AR,in_article,950,871,842,23,2.92
2026-03-18,home,tablet,AR,sidebar_rectangle,730,576,510,2,1.64
2026-03-18,home,tablet,AR,top_banner,1132,1016,923,10,3.29
2026-03-18,home,tablet,AR,video_preroll,401,355,282,5,1.42
2026-03-18,home,tablet,BR,in_article,2750,2184,1770,49,5.59
2026-03-18,home,tablet,BR,sidebar_rectangle,2018,1668,1441,37,1.36
2026-03-18,home,tablet,BR,top_banner,4230,3846,3177,46,10.95
2026-03-18,home,tablet,BR,video_preroll,919,866,718,13,4.01
2026-03-18,home,tablet,MX,in_article,1298,1222,992,10,0.67
2026-03-18,home,tablet,MX,sidebar_rectangle,874,844,722,6,2.98
2026-03-18,home,tablet,MX,top_banner,1909,1562,1411,18,2.63
2026-03-18,home,tablet,MX,video_preroll,447,389,364,6,0.87
2026-03-18,home,tablet,US,in_article,1949,1634,1588,28,2.13
2026-03-18,home,tablet,US,sidebar_rectangle,1209,995,948,28,1.34
2026-03-18,home,tablet,US,top_banner,2312,1864,1788,29,9.82
2026-03-18,home,tablet,US,video_preroll,725,700,675,8,5.84
2026-03-18,news,desktop,AR,in_article,1892,1576,1429,5,1.3
2026-03-18,news,desktop,AR,sidebar_rectangle,1439,1175,1071,23,0.94
2026-03-18,news,desktop,AR,top_banner,2308,2080,2005,47,4.93
2026-03-18,news,desktop,AR,video_preroll,687,615,563,9,1.86
2026-03-18,news,desktop,BR,in_article,5681,4610,4279,115,13.68
2026-03-18,news,desktop,BR,sidebar_rectangle,4036,3432,3129,35,7.06
2026-03-18,news,desktop,BR,top_banner,7016,5913,5510,134,22.98
2026-03-18,news,desktop,BR,video_preroll,1343,1218,1160,9,4.58
2026-03-18,news,desktop,MX,in_article,1961,1591,1423,29,4.11
2026-03-18,news,desktop,MX,sidebar_rectangle,1578,1279,1221,24,1.73
2026-03-18,news,desktop,MX,top_banner,2984,2400,1988,58,2.86
2026-03-18,news,desktop,MX,video_preroll,762,604,522,5,1.06
2026-03-18,news,desktop,US,in_article,3438,3122,2857,23,8.4
2026-03-18,news,desktop,US,sidebar_rectangle,2234,1929,1842,32,6.54
2026-03-18,news,desktop,US,top_banner,4443,3814,3134,62,19.05
2026-03-18,news,desktop,US,video_preroll,1171,982,948,7,8.68
2026-03-18,news,mobile,AR,in_article,3043,2568,2135,25,8.17
2026-03-18,news,mobile,AR,sidebar_rectangle,1984,1639,1501,32,4.84
2026-03-18,news,mobile,AR,top_banner,3433,2818,2259,18,8.14
2026-03-18,news,mobile,AR,video_preroll,1045,835,634,2,3.65
2026-03-18,news,mobile,BR,in_article,7409,6017,4847,51,3.4
2026-03-18,news,mobile,BR,sidebar_rectangle,5385,5023,3852,21,13.36
2026-03-18,news,mobile,BR,top_banner,9781,8683,6757,167,5.87
2026-03-18,news,mobile,BR,video_preroll,2782,2417,1893,25,14.46
2026-03-18,news,mobile,MX,in_article,3202,2672,2356,65,5.41
2026-03-18,news,mobile,MX,sidebar_rectangle,2453,2177,1885,29,7.9
2026-03-18,news,mobile,MX,top_banner,3834,3221,2766,14,11.75
2026-03-18,news,mobile,MX,video_preroll,1284,1138,881,11,6.47
2026-03-18,news,mobile,US,in_article,6030,5384,5119,36,26.34
2026-03-18,news,mobile,US,sidebar_rectangle,3525,2789,2298,23,7.51
2026-03-18,news,mobile,US,top_banner,6670,6415,6096,192,32.2
2026-03-18,news,mobile,US,video_preroll,1926,1602,1321,17,4.19
2026-03-18,news,tablet,AR,in_article,762,617,509,6,0.51
2026-03-18,news,tablet,AR,sidebar_rectangle,501,471,430,5,0.69
2026-03-18,news,tablet,AR,top_banner,994,807,626,11,1.82
2026-03-18,news,tablet,AR,video_preroll,239,202,171,3,1.02
2026-03-18,news,tablet,BR,in_article,2460,2039,1921,56,7.9
2026-03-18,news,tablet,BR,sidebar_rectangle,1572,1362,1275,16,2.6
2026-03-18,news,tablet,BR,top_banner,2677,2268,1727,36,2.63
2026-03-18,news,tablet,BR,video_preroll,664,590,533,4,0.71
2026-03-18,news,tablet,MX,in_article,869,783,615,6,1.95
2026-03-18,news,tablet,MX,sidebar_rectangle,667,617,545,10,2.04
2026-03-18,news,tablet,MX,top_banner,1181,928,856,8,3.34
2026-03-18,news,tablet,MX,video_preroll,342,324,272,2,1.69
2026-03-18,news,tablet,US,in_article,1431,1278,1151,35,3.34
2026-03-18,news,tablet,US,sidebar_rectangle,1030,877,821,6,1.77
2026-03-18,news,tablet,US,top_banner,1598,1433,1158,14,7.35
2026-03-18,news,tablet,US,video_preroll,447,402,362,3,1.66
2026-03-18,sports,desktop,AR,in_article,1728,1670,1429,9,2.75
2026-03-18,sports,desktop,AR,sidebar_rectangle,1092,1058,963,7,1.79
2026-03-18,sports,desktop,AR,top_banner,2111,2045,1788,11,2.02
2026-03-18,sports,desktop,AR,video_preroll,538,486,441,1,1.47
2026-03-18,sports,desktop,BR,in_article,3987,3665,3553,77,4.13
2026-03-18,sports,desktop,BR,sidebar_rectangle,3044,2441,2018,9,4.85
2026-03-18,sports,desktop,BR,top_banner,6440,5499,4882,126,7.39
2026-03-18,sports,desktop,BR,video_preroll,1733,1383,1145,16,3.48
2026-03-18,sports,desktop,MX,in_article,2151,2012,1545,46,1.24
2026-03-18,sports,desktop,MX,sidebar_rectangle,1439,1142,1087,29,3.03
2026-03-18,sports,desktop,MX,top_banner,2749,2169,1854,19,6.67
2026-03-18,sports,desktop,MX,video_preroll,663,595,533,6,2.8
2026-03-18,sports,desktop,US,in_article,3382,3173,2881,54,3.87
2026-03-18,sports,desktop,US,sidebar_rectangle,1905,1601,1355,41,2.94
2026-03-18,sports,desktop,US,top_banner,3794,3352,3102,84,11.3
2026-03-18,sports,desktop,US,video_preroll,1057,1023,916,5,10.5
2026-03-18,sports,mobile,AR,in_article,2455,2008,1842,46,7.18
2026-03-18,sports,mobile,AR,sidebar_rectangle,1584,1252,1091,31,4.52
2026-03-18,sports,mobile,AR,top_banner,2653,2389,2263,33,8.39
2026-03-18,sports,mobile,AR,video_preroll,868,757,719,4,5.13
2026-03-18,sports,mobile,BR,in_article,5763,4692,4289,39,12.05
2026-03-18,sports,mobile,BR,sidebar_rectangle,4970,4388,3914,83,12.17
2026-03-18,sports,mobile,BR,top_banner,9475,7633,6902,208,6.43
2026-03-18,sports,mobile,BR,video_preroll,2706,2472,1962,29,3.87
2026-03-18,sports,mobile,MX,in_article,2549,2355,2273,39,5.59
2026-03-18,sports,mobile,MX,sidebar_rectangle,2105,1749,1712,53,4.38
2026-03-18,sports,mobile,MX,top_banner,4139,3739,3612,78,6.3
2026-03-18,sports,mobile,MX,video_preroll,894,757,716,10,4.16
2026-03-18,sports,mobile,US,in_article,3968,3241,2667,38,14.24
2026-03-18,sports,mobile,US,sidebar_rectangle,2632,2515,2005,11,11.29
2026-03-18,sports,mobile,US,top_banner,5939,5068,4930,106,7.39
2026-03-18,sports,mobile,US,video_preroll,1491,1328,1295,7,7.22
2026-03-18,sports,tablet,AR,in_article,641,527,454,6,1.46
2026-03-18,sports,tablet,AR,sidebar_rectangle,474,448,424,4,0.3
2026-03-18,sports,tablet,AR,top_banner,894,772,732,10,1.8
2026-03-18,sports,tablet,AR,video_preroll,273,230,192,1,1.09
2026-03-18,sports,tablet,BR,in_article,1477,1419,1100,10,0.84
2026-03-18,sports,tablet,BR,sidebar_rectangle,1362,1242,992,31,4.06
2026-03-18,sports,tablet,BR,top_banner,2389,2238,1983,34,8.38
2026-03-18,sports,tablet,BR,video_preroll,726,655,594,1,3.35
2026-03-18,sports,tablet,MX,in_article,694,648,567,15,1.74
2026-03-18,sports,tablet,MX,sidebar_rectangle,547,503,492,2,0.75
2026-03-18,sports,tablet,MX,top_banner,1026,904,697,15,0.97
2026-03-18,sports,tablet,MX,video_preroll,324,278,250,3,1.57
2026-03-18,sports,tablet,US,in_article,1138,965,883,11,4.39
2026-03-18,sports,tablet,US,sidebar_rectangle,893,726,634,14,2.47
2026-03-18,sports,tablet,US,top_banner,1385,1317,1243,36,6.51
2026-03-18,sports,tablet,US,video_preroll,436,376,350,5,2.65
2026-03-18,technology,desktop,AR,in_article,1356,1292,1173,31,2.04
2026-03-18,technology,desktop,AR,sidebar_rectangle,952,767,709,20,2.76
2026-03-18,technology,desktop,AR,top_banner,1593,1448,1407,31,3.03
2026-03-18,technology,desktop,AR,video_preroll,478,448,351,3,1.96
2026-03-18,technology,desktop,BR,in_article,3863,3289,2770,16,5.96
2026-03-18,technology,desktop,BR,sidebar_rectangle,2582,2433,2028,62,6.32
2026-03-18,technology,desktop,BR,top_banner,4643,4422,3718,51,7.86
2026-03-18,technology,desktop,BR,video_preroll,1299,1247,1013,13,1.45
2026-03-18,technology,desktop,MX,in_article,1582,1483,1167,29,2.14
2026-03-18,technology,desktop,MX,sidebar_rectangle,1197,1017,785,12,2.65
2026-03-18,technology,desktop,MX,top_banner,2106,1833,1554,43,5.74
2026-03-18,technology,desktop,MX,video_preroll,544,503,386,2,1.86
2026-03-18,technology,desktop,US,in_article,1993,1639,1247,6,5.33
